img_path,label
dataset/classification/train_unlabelled/1100.png,1
dataset/classification/train_unlabelled/1101.png,0
dataset/classification/train_unlabelled/1102.png,0
dataset/classification/train_unlabelled/1103.png,0
dataset/classification/train_unlabelled/1104.png,0
dataset/classification/train_unlabelled/1105.png,0
dataset/classification/train_unlabelled/1106.png,0
dataset/classification/train_unlabelled/1107.png,0
dataset/classification/train_unlabelled/1108.png,0
dataset/classification/train_unlabelled/1109.png,1
dataset/classification/train_unlabelled/111.png,0
dataset/classification/train_unlabelled/1110.png,0
dataset/classification/train_unlabelled/1111.png,0
dataset/classification/train_unlabelled/1112.png,1
dataset/classification/train_unlabelled/1113.png,0
dataset/classification/train_unlabelled/1114.png,0
dataset/classification/train_unlabelled/1115.png,0
dataset/classification/train_unlabelled/1116.png,0
dataset/classification/train_unlabelled/1117.png,0
dataset/classification/train_unlabelled/1118.png,0
dataset/classification/train_unlabelled/1119.png,0
dataset/classification/train_unlabelled/112.png,0
dataset/classification/train_unlabelled/1120.png,0
dataset/classification/train_unlabelled/1121.png,0
dataset/classification/train_unlabelled/1122.png,0
dataset/classification/train_unlabelled/1123.png,0
dataset/classification/train_unlabelled/1124.png,0
dataset/classification/train_unlabelled/1125.png,0
dataset/classification/train_unlabelled/1126.png,0
dataset/classification/train_unlabelled/1127.png,0
dataset/classification/train_unlabelled/1128.png,1
dataset/classification/train_unlabelled/1129.png,0
dataset/classification/train_unlabelled/113.png,0
dataset/classification/train_unlabelled/1130.png,1
dataset/classification/train_unlabelled/1131.png,0
dataset/classification/train_unlabelled/1132.png,0
dataset/classification/train_unlabelled/1133.png,0
dataset/classification/train_unlabelled/1134.png,1
dataset/classification/train_unlabelled/1135.png,0
dataset/classification/train_unlabelled/1136.png,0
dataset/classification/train_unlabelled/1137.png,0
dataset/classification/train_unlabelled/1138.png,0
dataset/classification/train_unlabelled/1139.png,0
dataset/classification/train_unlabelled/114.png,0
dataset/classification/train_unlabelled/1140.png,0
dataset/classification/train_unlabelled/1141.png,0
dataset/classification/train_unlabelled/1142.png,0
dataset/classification/train_unlabelled/1143.png,0
dataset/classification/train_unlabelled/1144.png,0
dataset/classification/train_unlabelled/1145.png,0
dataset/classification/train_unlabelled/1146.png,0
dataset/classification/train_unlabelled/1147.png,0
dataset/classification/train_unlabelled/1148.png,0
dataset/classification/train_unlabelled/1149.png,0
dataset/classification/train_unlabelled/115.png,0
dataset/classification/train_unlabelled/1150.png,0
dataset/classification/train_unlabelled/1151.png,0
dataset/classification/train_unlabelled/1152.png,0
dataset/classification/train_unlabelled/1153.png,0
dataset/classification/train_unlabelled/1154.png,0
dataset/classification/train_unlabelled/1155.png,0
dataset/classification/train_unlabelled/1156.png,0
dataset/classification/train_unlabelled/1157.png,0
dataset/classification/train_unlabelled/1158.png,0
dataset/classification/train_unlabelled/1159.png,0
dataset/classification/train_unlabelled/116.png,0
dataset/classification/train_unlabelled/1160.png,0
dataset/classification/train_unlabelled/1161.png,1
dataset/classification/train_unlabelled/1162.png,0
dataset/classification/train_unlabelled/1163.png,0
dataset/classification/train_unlabelled/1164.png,0
dataset/classification/train_unlabelled/1165.png,0
dataset/classification/train_unlabelled/1166.png,0
dataset/classification/train_unlabelled/1167.png,0
dataset/classification/train_unlabelled/1168.png,0
dataset/classification/train_unlabelled/1169.png,0
dataset/classification/train_unlabelled/117.png,0
dataset/classification/train_unlabelled/1170.png,0
dataset/classification/train_unlabelled/1171.png,0
dataset/classification/train_unlabelled/1172.png,1
dataset/classification/train_unlabelled/1173.png,0
dataset/classification/train_unlabelled/1174.png,0
dataset/classification/train_unlabelled/1175.png,0
dataset/classification/train_unlabelled/1176.png,0
dataset/classification/train_unlabelled/1177.png,0
dataset/classification/train_unlabelled/1178.png,0
dataset/classification/train_unlabelled/1179.png,0
dataset/classification/train_unlabelled/118.png,0
dataset/classification/train_unlabelled/1180.png,0
dataset/classification/train_unlabelled/1181.png,0
dataset/classification/train_unlabelled/1182.png,0
dataset/classification/train_unlabelled/1183.png,0
dataset/classification/train_unlabelled/1184.png,0
dataset/classification/train_unlabelled/1185.png,0
dataset/classification/train_unlabelled/1186.png,0
dataset/classification/train_unlabelled/1187.png,0
dataset/classification/train_unlabelled/1188.png,0
dataset/classification/train_unlabelled/1189.png,1
dataset/classification/train_unlabelled/119.png,0
dataset/classification/train_unlabelled/1190.png,0
dataset/classification/train_unlabelled/1191.png,1
dataset/classification/train_unlabelled/1192.png,0
dataset/classification/train_unlabelled/1193.png,0
dataset/classification/train_unlabelled/1194.png,0
dataset/classification/train_unlabelled/1195.png,0
dataset/classification/train_unlabelled/1196.png,0
dataset/classification/train_unlabelled/1197.png,0
dataset/classification/train_unlabelled/1198.png,0
dataset/classification/train_unlabelled/1199.png,0
dataset/classification/train_unlabelled/12.png,0
dataset/classification/train_unlabelled/120.png,0
dataset/classification/train_unlabelled/1200.png,0
dataset/classification/train_unlabelled/1201.png,0
dataset/classification/train_unlabelled/1202.png,0
dataset/classification/train_unlabelled/1203.png,0
dataset/classification/train_unlabelled/1204.png,0
dataset/classification/train_unlabelled/1205.png,0
dataset/classification/train_unlabelled/1206.png,0
dataset/classification/train_unlabelled/1207.png,0
dataset/classification/train_unlabelled/1208.png,0
dataset/classification/train_unlabelled/1209.png,0
dataset/classification/train_unlabelled/121.png,0
dataset/classification/train_unlabelled/1210.png,0
dataset/classification/train_unlabelled/1211.png,0
dataset/classification/train_unlabelled/1212.png,0
dataset/classification/train_unlabelled/1213.png,0
dataset/classification/train_unlabelled/1214.png,1
dataset/classification/train_unlabelled/1215.png,1
dataset/classification/train_unlabelled/1216.png,0
dataset/classification/train_unlabelled/1217.png,0
dataset/classification/train_unlabelled/1218.png,0
dataset/classification/train_unlabelled/1219.png,0
dataset/classification/train_unlabelled/122.png,1
dataset/classification/train_unlabelled/1220.png,0
dataset/classification/train_unlabelled/1221.png,0
dataset/classification/train_unlabelled/1222.png,1
dataset/classification/train_unlabelled/1223.png,0
dataset/classification/train_unlabelled/1224.png,1
dataset/classification/train_unlabelled/1225.png,0
dataset/classification/train_unlabelled/1226.png,1
dataset/classification/train_unlabelled/1227.png,1
dataset/classification/train_unlabelled/1228.png,0
dataset/classification/train_unlabelled/1229.png,1
dataset/classification/train_unlabelled/123.png,0
dataset/classification/train_unlabelled/1230.png,0
dataset/classification/train_unlabelled/1231.png,0
dataset/classification/train_unlabelled/1232.png,0
dataset/classification/train_unlabelled/1233.png,0
dataset/classification/train_unlabelled/1234.png,0
dataset/classification/train_unlabelled/1235.png,0
dataset/classification/train_unlabelled/1236.png,1
dataset/classification/train_unlabelled/1237.png,0
dataset/classification/train_unlabelled/1238.png,0
dataset/classification/train_unlabelled/1239.png,0
dataset/classification/train_unlabelled/124.png,0
dataset/classification/train_unlabelled/1240.png,0
dataset/classification/train_unlabelled/1241.png,0
dataset/classification/train_unlabelled/1242.png,0
dataset/classification/train_unlabelled/1243.png,0
dataset/classification/train_unlabelled/1244.png,0
dataset/classification/train_unlabelled/1245.png,0
dataset/classification/train_unlabelled/1246.png,0
dataset/classification/train_unlabelled/1247.png,0
dataset/classification/train_unlabelled/1248.png,0
dataset/classification/train_unlabelled/1249.png,0
dataset/classification/train_unlabelled/125.png,0
dataset/classification/train_unlabelled/1250.png,0
dataset/classification/train_unlabelled/1251.png,0
dataset/classification/train_unlabelled/1252.png,0
dataset/classification/train_unlabelled/1253.png,0
dataset/classification/train_unlabelled/1254.png,0
dataset/classification/train_unlabelled/1255.png,0
dataset/classification/train_unlabelled/1256.png,0
dataset/classification/train_unlabelled/1257.png,0
dataset/classification/train_unlabelled/1258.png,0
dataset/classification/train_unlabelled/1259.png,0
dataset/classification/train_unlabelled/126.png,1
dataset/classification/train_unlabelled/1260.png,0
dataset/classification/train_unlabelled/1261.png,0
dataset/classification/train_unlabelled/1262.png,1
dataset/classification/train_unlabelled/1263.png,0
dataset/classification/train_unlabelled/1264.png,0
dataset/classification/train_unlabelled/1265.png,0
dataset/classification/train_unlabelled/1266.png,0
dataset/classification/train_unlabelled/1267.png,0
dataset/classification/train_unlabelled/1268.png,0
dataset/classification/train_unlabelled/1269.png,0
dataset/classification/train_unlabelled/127.png,0
dataset/classification/train_unlabelled/1270.png,0
dataset/classification/train_unlabelled/1271.png,0
dataset/classification/train_unlabelled/1272.png,0
dataset/classification/train_unlabelled/1273.png,0
dataset/classification/train_unlabelled/1274.png,0
dataset/classification/train_unlabelled/1275.png,0
dataset/classification/train_unlabelled/1276.png,0
dataset/classification/train_unlabelled/1277.png,0
dataset/classification/train_unlabelled/1278.png,0
dataset/classification/train_unlabelled/1279.png,0
dataset/classification/train_unlabelled/128.png,0
dataset/classification/train_unlabelled/1280.png,0
dataset/classification/train_unlabelled/1281.png,0
dataset/classification/train_unlabelled/1282.png,0
dataset/classification/train_unlabelled/1283.png,0
dataset/classification/train_unlabelled/1284.png,0
dataset/classification/train_unlabelled/1285.png,0
dataset/classification/train_unlabelled/1286.png,0
dataset/classification/train_unlabelled/1287.png,0
dataset/classification/train_unlabelled/1288.png,0
dataset/classification/train_unlabelled/1289.png,0
dataset/classification/train_unlabelled/129.png,0
dataset/classification/train_unlabelled/1290.png,0
dataset/classification/train_unlabelled/1291.png,0
dataset/classification/train_unlabelled/1292.png,0
dataset/classification/train_unlabelled/1293.png,0
dataset/classification/train_unlabelled/1294.png,0
dataset/classification/train_unlabelled/1295.png,0
dataset/classification/train_unlabelled/1296.png,0
dataset/classification/train_unlabelled/1297.png,0
dataset/classification/train_unlabelled/1298.png,0
dataset/classification/train_unlabelled/1299.png,0
dataset/classification/train_unlabelled/13.png,0
dataset/classification/train_unlabelled/130.png,0
dataset/classification/train_unlabelled/1300.png,0
dataset/classification/train_unlabelled/1301.png,1
dataset/classification/train_unlabelled/1302.png,0
dataset/classification/train_unlabelled/1303.png,1
dataset/classification/train_unlabelled/1304.png,0
dataset/classification/train_unlabelled/1305.png,0
dataset/classification/train_unlabelled/1306.png,0
dataset/classification/train_unlabelled/1307.png,0
dataset/classification/train_unlabelled/1308.png,0
dataset/classification/train_unlabelled/1309.png,1
dataset/classification/train_unlabelled/131.png,0
dataset/classification/train_unlabelled/1310.png,1
dataset/classification/train_unlabelled/1311.png,0
dataset/classification/train_unlabelled/1312.png,0
dataset/classification/train_unlabelled/1313.png,0
dataset/classification/train_unlabelled/1314.png,0
dataset/classification/train_unlabelled/1315.png,0
dataset/classification/train_unlabelled/1316.png,0
dataset/classification/train_unlabelled/1317.png,0
dataset/classification/train_unlabelled/1318.png,1
dataset/classification/train_unlabelled/1319.png,0
dataset/classification/train_unlabelled/132.png,1
dataset/classification/train_unlabelled/1320.png,0
dataset/classification/train_unlabelled/1321.png,0
dataset/classification/train_unlabelled/1322.png,0
dataset/classification/train_unlabelled/1323.png,0
dataset/classification/train_unlabelled/1324.png,1
dataset/classification/train_unlabelled/1325.png,0
dataset/classification/train_unlabelled/1326.png,0
dataset/classification/train_unlabelled/1327.png,0
dataset/classification/train_unlabelled/1328.png,0
dataset/classification/train_unlabelled/1329.png,0
dataset/classification/train_unlabelled/133.png,0
dataset/classification/train_unlabelled/1330.png,0
dataset/classification/train_unlabelled/1331.png,0
dataset/classification/train_unlabelled/1332.png,0
dataset/classification/train_unlabelled/1333.png,0
dataset/classification/train_unlabelled/1334.png,0
dataset/classification/train_unlabelled/1335.png,0
dataset/classification/train_unlabelled/1336.png,0
dataset/classification/train_unlabelled/1337.png,0
dataset/classification/train_unlabelled/1338.png,0
dataset/classification/train_unlabelled/1339.png,0
dataset/classification/train_unlabelled/134.png,0
dataset/classification/train_unlabelled/1340.png,0
dataset/classification/train_unlabelled/1341.png,0
dataset/classification/train_unlabelled/1342.png,0
dataset/classification/train_unlabelled/1343.png,0
dataset/classification/train_unlabelled/1344.png,0
dataset/classification/train_unlabelled/1345.png,0
dataset/classification/train_unlabelled/1346.png,0
dataset/classification/train_unlabelled/1347.png,0
dataset/classification/train_unlabelled/1348.png,0
dataset/classification/train_unlabelled/1349.png,0
dataset/classification/train_unlabelled/135.png,0
dataset/classification/train_unlabelled/1350.png,0
dataset/classification/train_unlabelled/1351.png,0
dataset/classification/train_unlabelled/1352.png,1
dataset/classification/train_unlabelled/1353.png,1
dataset/classification/train_unlabelled/1354.png,0
dataset/classification/train_unlabelled/1355.png,0
dataset/classification/train_unlabelled/1356.png,0
dataset/classification/train_unlabelled/1357.png,1
dataset/classification/train_unlabelled/1358.png,0
dataset/classification/train_unlabelled/1359.png,0
dataset/classification/train_unlabelled/136.png,0
dataset/classification/train_unlabelled/1360.png,0
dataset/classification/train_unlabelled/1361.png,0
dataset/classification/train_unlabelled/1362.png,0
dataset/classification/train_unlabelled/1363.png,0
dataset/classification/train_unlabelled/1364.png,0
dataset/classification/train_unlabelled/1365.png,0
dataset/classification/train_unlabelled/1366.png,0
dataset/classification/train_unlabelled/1367.png,1
dataset/classification/train_unlabelled/1368.png,0
dataset/classification/train_unlabelled/1369.png,0
dataset/classification/train_unlabelled/137.png,0
dataset/classification/train_unlabelled/1370.png,0
dataset/classification/train_unlabelled/1371.png,1
dataset/classification/train_unlabelled/1372.png,0
dataset/classification/train_unlabelled/1373.png,1
dataset/classification/train_unlabelled/1374.png,0
dataset/classification/train_unlabelled/1375.png,0
dataset/classification/train_unlabelled/1376.png,0
dataset/classification/train_unlabelled/1377.png,0
dataset/classification/train_unlabelled/1378.png,0
dataset/classification/train_unlabelled/1379.png,0
dataset/classification/train_unlabelled/138.png,1
dataset/classification/train_unlabelled/1380.png,0
dataset/classification/train_unlabelled/1381.png,1
dataset/classification/train_unlabelled/1382.png,0
dataset/classification/train_unlabelled/1383.png,0
dataset/classification/train_unlabelled/1384.png,0
dataset/classification/train_unlabelled/1385.png,0
dataset/classification/train_unlabelled/1386.png,0
dataset/classification/train_unlabelled/1387.png,0
dataset/classification/train_unlabelled/1388.png,0
dataset/classification/train_unlabelled/1389.png,0
dataset/classification/train_unlabelled/139.png,0
dataset/classification/train_unlabelled/1390.png,0
dataset/classification/train_unlabelled/1391.png,0
dataset/classification/train_unlabelled/1392.png,0
dataset/classification/train_unlabelled/1393.png,0
dataset/classification/train_unlabelled/1394.png,0
dataset/classification/train_unlabelled/1395.png,0
dataset/classification/train_unlabelled/1396.png,0
dataset/classification/train_unlabelled/1397.png,0
dataset/classification/train_unlabelled/1398.png,0
dataset/classification/train_unlabelled/1399.png,0
dataset/classification/train_unlabelled/14.png,0
dataset/classification/train_unlabelled/140.png,0
dataset/classification/train_unlabelled/1400.png,0
dataset/classification/train_unlabelled/1401.png,0
dataset/classification/train_unlabelled/1402.png,0
dataset/classification/train_unlabelled/1403.png,1
dataset/classification/train_unlabelled/1404.png,0
dataset/classification/train_unlabelled/1405.png,1
dataset/classification/train_unlabelled/1406.png,0
dataset/classification/train_unlabelled/1407.png,0
dataset/classification/train_unlabelled/1408.png,0
dataset/classification/train_unlabelled/1409.png,1
dataset/classification/train_unlabelled/141.png,0
dataset/classification/train_unlabelled/1410.png,0
dataset/classification/train_unlabelled/1411.png,0
dataset/classification/train_unlabelled/1412.png,0
dataset/classification/train_unlabelled/1413.png,0
dataset/classification/train_unlabelled/1414.png,0
dataset/classification/train_unlabelled/1415.png,0
dataset/classification/train_unlabelled/1416.png,0
dataset/classification/train_unlabelled/1417.png,0
dataset/classification/train_unlabelled/1418.png,1
dataset/classification/train_unlabelled/1419.png,0
dataset/classification/train_unlabelled/142.png,0
dataset/classification/train_unlabelled/1420.png,0
dataset/classification/train_unlabelled/1421.png,0
dataset/classification/train_unlabelled/1422.png,0
dataset/classification/train_unlabelled/1423.png,0
dataset/classification/train_unlabelled/1424.png,0
dataset/classification/train_unlabelled/1425.png,0
dataset/classification/train_unlabelled/1426.png,0
dataset/classification/train_unlabelled/1427.png,0
dataset/classification/train_unlabelled/1428.png,0
dataset/classification/train_unlabelled/1429.png,0
dataset/classification/train_unlabelled/143.png,0
dataset/classification/train_unlabelled/1430.png,0
dataset/classification/train_unlabelled/1431.png,0
dataset/classification/train_unlabelled/1432.png,0
dataset/classification/train_unlabelled/1433.png,1
dataset/classification/train_unlabelled/1434.png,0
dataset/classification/train_unlabelled/1435.png,0
dataset/classification/train_unlabelled/1436.png,0
dataset/classification/train_unlabelled/1437.png,0
dataset/classification/train_unlabelled/1438.png,0
dataset/classification/train_unlabelled/1439.png,0
dataset/classification/train_unlabelled/144.png,0
dataset/classification/train_unlabelled/1440.png,0
dataset/classification/train_unlabelled/1441.png,0
dataset/classification/train_unlabelled/1442.png,0
dataset/classification/train_unlabelled/1443.png,0
dataset/classification/train_unlabelled/1444.png,0
dataset/classification/train_unlabelled/1445.png,0
dataset/classification/train_unlabelled/1446.png,0
dataset/classification/train_unlabelled/1447.png,0
dataset/classification/train_unlabelled/1448.png,0
dataset/classification/train_unlabelled/1449.png,0
dataset/classification/train_unlabelled/145.png,0
dataset/classification/train_unlabelled/1450.png,0
dataset/classification/train_unlabelled/1451.png,0
dataset/classification/train_unlabelled/1452.png,0
dataset/classification/train_unlabelled/1453.png,0
dataset/classification/train_unlabelled/1454.png,0
dataset/classification/train_unlabelled/1455.png,0
dataset/classification/train_unlabelled/1456.png,0
dataset/classification/train_unlabelled/1457.png,0
dataset/classification/train_unlabelled/1458.png,0
dataset/classification/train_unlabelled/1459.png,0
dataset/classification/train_unlabelled/146.png,0
dataset/classification/train_unlabelled/1460.png,0
dataset/classification/train_unlabelled/1461.png,0
dataset/classification/train_unlabelled/1462.png,1
dataset/classification/train_unlabelled/1463.png,0
dataset/classification/train_unlabelled/1464.png,0
dataset/classification/train_unlabelled/1465.png,0
dataset/classification/train_unlabelled/1466.png,0
dataset/classification/train_unlabelled/1467.png,0
dataset/classification/train_unlabelled/1468.png,0
dataset/classification/train_unlabelled/1469.png,0
dataset/classification/train_unlabelled/147.png,0
dataset/classification/train_unlabelled/1470.png,0
dataset/classification/train_unlabelled/1471.png,0
dataset/classification/train_unlabelled/1472.png,0
dataset/classification/train_unlabelled/1473.png,0
dataset/classification/train_unlabelled/1474.png,0
dataset/classification/train_unlabelled/1475.png,0
dataset/classification/train_unlabelled/1476.png,0
dataset/classification/train_unlabelled/1477.png,0
dataset/classification/train_unlabelled/1478.png,0
dataset/classification/train_unlabelled/1479.png,0
dataset/classification/train_unlabelled/148.png,0
dataset/classification/train_unlabelled/1480.png,0
dataset/classification/train_unlabelled/1481.png,0
dataset/classification/train_unlabelled/1482.png,0
dataset/classification/train_unlabelled/1483.png,1
dataset/classification/train_unlabelled/1484.png,0
dataset/classification/train_unlabelled/1485.png,0
dataset/classification/train_unlabelled/1486.png,0
dataset/classification/train_unlabelled/1487.png,0
dataset/classification/train_unlabelled/1488.png,0
dataset/classification/train_unlabelled/1489.png,0
dataset/classification/train_unlabelled/149.png,0
dataset/classification/train_unlabelled/1490.png,0
dataset/classification/train_unlabelled/1491.png,0
dataset/classification/train_unlabelled/1492.png,0
dataset/classification/train_unlabelled/1493.png,0
dataset/classification/train_unlabelled/1494.png,0
dataset/classification/train_unlabelled/1495.png,0
dataset/classification/train_unlabelled/1496.png,0
dataset/classification/train_unlabelled/1497.png,0
dataset/classification/train_unlabelled/1498.png,0
dataset/classification/train_unlabelled/1499.png,0
dataset/classification/train_unlabelled/15.png,0
dataset/classification/train_unlabelled/150.png,0
dataset/classification/train_unlabelled/1500.png,1
dataset/classification/train_unlabelled/1501.png,1
dataset/classification/train_unlabelled/1502.png,0
dataset/classification/train_unlabelled/1503.png,1
dataset/classification/train_unlabelled/1504.png,0
dataset/classification/train_unlabelled/1505.png,0
dataset/classification/train_unlabelled/1506.png,0
dataset/classification/train_unlabelled/1507.png,0
dataset/classification/train_unlabelled/1508.png,0
dataset/classification/train_unlabelled/1509.png,0
dataset/classification/train_unlabelled/151.png,0
dataset/classification/train_unlabelled/1510.png,0
dataset/classification/train_unlabelled/1511.png,0
dataset/classification/train_unlabelled/1512.png,0
dataset/classification/train_unlabelled/1513.png,1
dataset/classification/train_unlabelled/1514.png,0
dataset/classification/train_unlabelled/1515.png,0
dataset/classification/train_unlabelled/1516.png,1
dataset/classification/train_unlabelled/1517.png,0
dataset/classification/train_unlabelled/1518.png,0
dataset/classification/train_unlabelled/1519.png,0
dataset/classification/train_unlabelled/152.png,0
dataset/classification/train_unlabelled/1520.png,0
dataset/classification/train_unlabelled/1521.png,0
dataset/classification/train_unlabelled/1522.png,0
dataset/classification/train_unlabelled/1523.png,0
dataset/classification/train_unlabelled/1524.png,0
dataset/classification/train_unlabelled/1525.png,1
dataset/classification/train_unlabelled/1526.png,1
dataset/classification/train_unlabelled/1527.png,0
dataset/classification/train_unlabelled/1528.png,0
dataset/classification/train_unlabelled/1529.png,0
dataset/classification/train_unlabelled/153.png,0
dataset/classification/train_unlabelled/1530.png,0
dataset/classification/train_unlabelled/1531.png,0
dataset/classification/train_unlabelled/1532.png,1
dataset/classification/train_unlabelled/1533.png,0
dataset/classification/train_unlabelled/1534.png,0
dataset/classification/train_unlabelled/1535.png,0
dataset/classification/train_unlabelled/1536.png,0
dataset/classification/train_unlabelled/1537.png,0
dataset/classification/train_unlabelled/1538.png,0
dataset/classification/train_unlabelled/1539.png,0
dataset/classification/train_unlabelled/154.png,0
dataset/classification/train_unlabelled/1540.png,0
dataset/classification/train_unlabelled/1541.png,0
dataset/classification/train_unlabelled/1542.png,0
dataset/classification/train_unlabelled/1543.png,0
dataset/classification/train_unlabelled/1544.png,0
dataset/classification/train_unlabelled/1545.png,0
dataset/classification/train_unlabelled/1546.png,0
dataset/classification/train_unlabelled/1547.png,0
dataset/classification/train_unlabelled/1548.png,0
dataset/classification/train_unlabelled/1549.png,0
dataset/classification/train_unlabelled/155.png,0
dataset/classification/train_unlabelled/1550.png,0
dataset/classification/train_unlabelled/1551.png,0
dataset/classification/train_unlabelled/1552.png,0
dataset/classification/train_unlabelled/1553.png,0
dataset/classification/train_unlabelled/1554.png,0
dataset/classification/train_unlabelled/1555.png,0
dataset/classification/train_unlabelled/1556.png,0
dataset/classification/train_unlabelled/1557.png,0
dataset/classification/train_unlabelled/1558.png,0
dataset/classification/train_unlabelled/1559.png,1
dataset/classification/train_unlabelled/156.png,0
dataset/classification/train_unlabelled/1560.png,0
dataset/classification/train_unlabelled/1561.png,0
dataset/classification/train_unlabelled/1562.png,0
dataset/classification/train_unlabelled/1563.png,1
dataset/classification/train_unlabelled/1564.png,0
dataset/classification/train_unlabelled/1565.png,0
dataset/classification/train_unlabelled/1566.png,0
dataset/classification/train_unlabelled/1567.png,0
dataset/classification/train_unlabelled/1568.png,0
dataset/classification/train_unlabelled/1569.png,0
dataset/classification/train_unlabelled/157.png,0
dataset/classification/train_unlabelled/1570.png,0
dataset/classification/train_unlabelled/1571.png,0
